samples,mini_batches,train_loss,lr
15866,1004,1.2239,0.001
15879,1005,1.0729,0.001
15895,1006,1.3147,0.001
15911,1007,1.2447,0.001
15927,1008,1.2225,0.001
15943,1009,1.2789,0.001
15959,1010,0.9984,0.001
15975,1011,1.0969,0.001
15991,1012,1.1422,0.001
16007,1013,1.1751,0.001
16023,1014,1.0906,0.001
16039,1015,1.206,0.001
16055,1016,0.8141,0.001
16071,1017,1.4825,0.001
16087,1018,0.8651,0.001
16103,1019,1.6219,0.001
16116,1020,1.0143,0.001
16132,1021,1.3793,0.001
16148,1022,1.2334,0.001
16164,1023,1.127,0.001
16180,1024,1.1184,0.001
16196,1025,1.2549,0.001
16212,1026,0.9519,0.001
16228,1027,1.1192,0.001
16244,1028,1.0459,0.001
16260,1029,1.2793,0.001
16276,1030,0.882,0.001
16292,1031,1.3888,0.001
16308,1032,0.806,0.001
16324,1033,1.2165,0.001
16340,1034,1.4439,0.001
16353,1035,1.3285,0.001
16369,1036,0.9126,0.001
16385,1037,1.1737,0.001
16401,1038,1.2694,0.001
16417,1039,1.3717,0.001
16433,1040,1.1809,0.001
16449,1041,1.1724,0.001
16465,1042,0.8154,0.001
16481,1043,1.2713,0.001
16497,1044,0.9537,0.001
16513,1045,1.3776,0.001
16529,1046,1.0976,0.001
16545,1047,1.1112,0.001
16561,1048,1.2902,0.001
16577,1049,1.1805,0.001
16590,1050,1.3497,0.001
16606,1051,1.0642,0.001
16622,1052,1.0052,0.001
16638,1053,1.4093,0.001
16654,1054,1.1717,0.001
16670,1055,1.3138,0.001
16686,1056,1.0625,0.001
16702,1057,1.1808,0.001
16718,1058,0.9452,0.001
16734,1059,1.1176,0.001
16750,1060,1.1474,0.001
16766,1061,1.2917,0.001
16782,1062,0.9517,0.001
16798,1063,1.4686,0.001
16814,1064,1.2216,0.001
16827,1065,1.074,0.001
16843,1066,1.1608,0.001
16859,1067,1.2686,0.001
16875,1068,1.3364,0.001
16891,1069,1.1446,0.001
16907,1070,1.2428,0.001
16923,1071,1.4899,0.001
16939,1072,1.1547,0.001
16955,1073,1.0066,0.001
16971,1074,1.1951,0.001
16987,1075,0.9875,0.001
17003,1076,1.0068,0.001
17019,1077,1.0636,0.001
17035,1078,1.2406,0.001
17051,1079,0.8908,0.001
17064,1080,1.2145,0.001
17080,1081,0.8986,0.001
17096,1082,0.9609,0.001
17112,1083,1.2199,0.001
17128,1084,1.069,0.001
17144,1085,1.1154,0.001
17160,1086,1.1599,0.001
17176,1087,1.092,0.001
17192,1088,1.2608,0.001
17208,1089,1.1475,0.001
17224,1090,1.3895,0.001
17240,1091,1.2579,0.001
17256,1092,1.0758,0.001
17272,1093,1.3938,0.001
17288,1094,1.1749,0.001
17301,1095,1.1221,0.001
17317,1096,1.2249,0.001
17333,1097,1.0678,0.001
17349,1098,1.0439,0.001
17365,1099,1.3202,0.001
17381,1100,1.1503,0.001
17397,1101,1.0895,0.001
17413,1102,1.4398,0.001
17429,1103,1.0023,0.001
17445,1104,1.154,0.001
17461,1105,1.3999,0.001
17477,1106,1.1224,0.001
17493,1107,0.9638,0.001
17509,1108,0.9831,0.001
17525,1109,1.3873,0.001
17538,1110,0.9001,0.001
17554,1111,1.1177,0.001
17570,1112,1.0339,0.001
17586,1113,1.3614,0.001
17602,1114,1.0772,0.001
17618,1115,1.3563,0.001
17634,1116,1.1431,0.001
17650,1117,1.0337,0.001
17666,1118,1.0094,0.001
17682,1119,0.9719,0.001
17698,1120,1.0293,0.001
17714,1121,1.0213,0.001
17730,1122,1.271,0.001
17746,1123,1.4639,0.001
17762,1124,1.0751,0.001
17775,1125,1.3149,0.001
17791,1126,1.1494,0.001
17807,1127,1.4698,0.001
17823,1128,1.2089,0.001
17839,1129,1.1952,0.001
17855,1130,0.9933,0.001
17871,1131,0.9873,0.001
17887,1132,1.5169,0.001
17903,1133,1.2925,0.001
17919,1134,1.0357,0.001
17935,1135,1.0111,0.001
17951,1136,1.0456,0.001
17967,1137,1.1945,0.001
17983,1138,1.2114,0.001
17999,1139,1.0289,0.001
18012,1140,0.7975,0.001
18028,1141,1.0528,0.001
18044,1142,1.0023,0.001
18060,1143,1.0687,0.001
18076,1144,1.2488,0.001
18092,1145,1.0804,0.001
18108,1146,1.4984,0.001
18124,1147,1.2041,0.001
18140,1148,1.0434,0.001
18156,1149,1.2495,0.001
18172,1150,1.0934,0.001
18188,1151,0.9523,0.001
18204,1152,1.0972,0.001
18220,1153,1.0719,0.001
18236,1154,1.0644,0.001
18249,1155,1.4953,0.001
18265,1156,1.1513,0.001
18281,1157,1.1395,0.001
18297,1158,1.1289,0.001
18313,1159,1.1304,0.001
18329,1160,1.0245,0.001
18345,1161,1.116,0.001
18361,1162,1.4247,0.001
18377,1163,1.3408,0.001
18393,1164,0.9739,0.001
18409,1165,0.8255,0.001
18425,1166,1.18,0.001
18441,1167,1.3334,0.001
18457,1168,1.1728,0.001
18473,1169,0.9857,0.001
18486,1170,1.196,0.001
18502,1171,1.244,0.001
18518,1172,1.0773,0.001
18534,1173,0.8471,0.001
18550,1174,1.0512,0.001
18566,1175,1.6857,0.001
18582,1176,1.0141,0.001
18598,1177,1.1529,0.001
18614,1178,0.9858,0.001
18630,1179,1.3146,0.001
18646,1180,1.2821,0.001
18662,1181,1.2618,0.001
18678,1182,1.0149,0.001
18694,1183,1.0553,0.001
18710,1184,1.0271,0.001
18723,1185,1.0372,0.001
18739,1186,1.314,0.001
18755,1187,1.1294,0.001
18771,1188,1.0433,0.001
18787,1189,1.1653,0.001
18803,1190,1.1381,0.001
18819,1191,1.2376,0.001
18835,1192,1.0108,0.001
18851,1193,1.2555,0.001
18867,1194,1.0412,0.001
18883,1195,1.057,0.001
18899,1196,0.9499,0.001
18915,1197,0.9207,0.001
18931,1198,1.0068,0.001
18947,1199,1.3405,0.001
18960,1200,1.4814,0.001
18976,1201,1.2624,0.001
18992,1202,0.9051,0.001
19008,1203,1.4972,0.001
19024,1204,0.9393,0.001
19040,1205,1.091,0.001
19056,1206,0.919,0.001
19072,1207,1.2679,0.001
19088,1208,1.0766,0.001
19104,1209,1.0548,0.001
19120,1210,1.4502,0.001
19136,1211,1.1954,0.001
19152,1212,1.176,0.001
19168,1213,1.1438,0.001
19184,1214,1.0896,0.001
19197,1215,0.866,0.001
19213,1216,1.1752,0.001
19229,1217,1.0387,0.001
19245,1218,1.2432,0.001
19261,1219,1.2234,0.001
19277,1220,1.1147,0.001
19293,1221,1.343,0.001
19309,1222,1.4229,0.001
19325,1223,1.0312,0.001
19341,1224,1.1262,0.001
19357,1225,1.1464,0.001
19373,1226,0.9127,0.001
19389,1227,1.0575,0.001
19405,1228,0.9632,0.001
19421,1229,0.9576,0.001
19434,1230,1.1986,0.001
19450,1231,0.8114,0.001
19466,1232,1.3735,0.001
19482,1233,1.257,0.001
19498,1234,1.0045,0.001
19514,1235,1.0729,0.001
19530,1236,1.1245,0.001
19546,1237,1.2714,0.001
19562,1238,1.0048,0.001
19578,1239,1.0895,0.001
19594,1240,1.0849,0.001
19610,1241,1.1998,0.001
19626,1242,1.2082,0.001
19642,1243,1.4878,0.001
19658,1244,0.8588,0.001
19671,1245,1.0344,0.001
19687,1246,1.0006,0.001
19703,1247,1.0874,0.001
19719,1248,1.1659,0.001
19735,1249,0.9314,0.001
19751,1250,1.0933,0.001
19767,1251,1.1786,0.001
19783,1252,1.1259,0.001
19799,1253,1.1509,0.001
19815,1254,0.996,0.001
19831,1255,1.2152,0.001
19847,1256,1.2385,0.001
19863,1257,1.2523,0.001
19879,1258,0.9989,0.001
19895,1259,1.167,0.001
19908,1260,1.2884,0.001
19924,1261,1.5705,0.001
19940,1262,1.0233,0.001
19956,1263,0.766,0.001
19972,1264,0.7151,0.001
19988,1265,0.98,0.001
20004,1266,1.0164,0.001
20020,1267,0.8226,0.001
20036,1268,0.8413,0.001
20052,1269,1.3284,0.001
20068,1270,1.3599,0.001
20084,1271,1.1952,0.001
20100,1272,1.2341,0.001
20116,1273,1.4182,0.001
20132,1274,1.2591,0.001
20145,1275,1.3303,0.001
20161,1276,1.0751,0.001
20177,1277,1.262,0.001
20193,1278,1.0646,0.001
20209,1279,0.9637,0.001
20225,1280,0.881,0.001
20241,1281,1.2401,0.001
20257,1282,1.442,0.001
20273,1283,1.0389,0.001
20289,1284,1.3741,0.001
20305,1285,1.3743,0.001
20321,1286,0.6278,0.001
20337,1287,0.9747,0.001
20353,1288,1.2318,0.001
20369,1289,1.2144,0.001
20382,1290,0.9928,0.001
20398,1291,1.0344,0.001
20414,1292,1.146,0.001
20430,1293,1.0837,0.001
20446,1294,0.7165,0.001
20462,1295,1.0258,0.001
20478,1296,1.4087,0.001
20494,1297,1.4296,0.001
20510,1298,1.0638,0.001
20526,1299,0.9523,0.001
20542,1300,1.086,0.001
20558,1301,1.025,0.001
20574,1302,1.0108,0.001
20590,1303,1.2757,0.001
20606,1304,1.3875,0.001
20619,1305,1.0915,0.001
20635,1306,0.9828,0.001
20651,1307,1.2407,0.001
20667,1308,1.391,0.001
20683,1309,0.893,0.001
20699,1310,0.9968,0.001
20715,1311,1.1994,0.001
20731,1312,0.905,0.001
20747,1313,1.3686,0.001
20763,1314,1.2683,0.001
20779,1315,0.7572,0.001
20795,1316,1.1869,0.001
20811,1317,1.1031,0.001
20827,1318,1.0915,0.001
20843,1319,1.4014,0.001
20856,1320,0.871,0.001
20872,1321,1.2826,0.001
20888,1322,0.8748,0.001
20904,1323,0.9288,0.001
20920,1324,1.0185,0.001
20936,1325,1.3889,0.001
20952,1326,1.4467,0.001
20968,1327,1.4221,0.001
20984,1328,1.0196,0.001
21000,1329,1.1583,0.001
21016,1330,0.7426,0.001
21032,1331,1.0624,0.001
21048,1332,1.0206,0.001
21064,1333,1.1099,0.001
21080,1334,1.3583,0.001
21093,1335,0.767,0.001
21109,1336,0.6035,0.001
21125,1337,0.9055,0.001
21141,1338,1.1083,0.001
21157,1339,1.1576,0.001
21173,1340,1.125,0.001
21189,1341,0.9361,0.001
21205,1342,0.9654,0.001
21221,1343,0.7396,0.001
21237,1344,1.1193,0.001
21253,1345,0.8819,0.001
21269,1346,1.5855,0.001
21285,1347,1.2113,0.001
21301,1348,1.4727,0.001
21317,1349,1.3072,0.001
21330,1350,1.6016,0.001
21346,1351,1.0676,0.001
21362,1352,1.4547,0.001
21378,1353,1.3536,0.001
21394,1354,1.121,0.001
21410,1355,1.1589,0.001
21426,1356,1.1866,0.001
21442,1357,1.1682,0.001
21458,1358,1.2005,0.001
21474,1359,1.0848,0.001
21490,1360,1.1827,0.001
21506,1361,0.8128,0.001
21522,1362,1.049,0.001
21538,1363,0.9879,0.001
21554,1364,0.7922,0.001
21567,1365,0.9383,0.001
21583,1366,0.7957,0.001
21599,1367,1.3519,0.001
21615,1368,1.0979,0.001
21631,1369,1.0037,0.001
21647,1370,1.1723,0.001
21663,1371,1.1092,0.001
21679,1372,0.8737,0.001
21695,1373,1.0119,0.001
21711,1374,1.1634,0.001
21727,1375,1.119,0.001
21743,1376,1.1299,0.001
21759,1377,1.0461,0.001
21775,1378,1.4939,0.001
21791,1379,1.1818,0.001
21804,1380,0.9791,0.001
21820,1381,0.8119,0.001
21836,1382,1.1664,0.001
21852,1383,1.2181,0.001
21868,1384,1.0026,0.001
21884,1385,1.1577,0.001
21900,1386,0.7939,0.001
21916,1387,0.6684,0.001
21932,1388,1.2394,0.001
21948,1389,1.3637,0.001
21964,1390,1.1705,0.001
21980,1391,1.5109,0.001
21996,1392,1.0959,0.001
22012,1393,1.1558,0.001
22028,1394,1.1418,0.001
22041,1395,1.0018,0.001
22057,1396,0.9293,0.001
22073,1397,1.3952,0.001
22089,1398,1.0631,0.001
22105,1399,1.0553,0.001
22121,1400,1.495,0.001
22137,1401,1.1418,0.001
22153,1402,0.8623,0.001
22169,1403,0.8462,0.001
22185,1404,0.971,0.001
22201,1405,0.6698,0.001
22217,1406,1.3576,0.001
22233,1407,1.2607,0.001
22249,1408,1.0332,0.001
22265,1409,1.2617,0.001
22278,1410,1.1493,0.001
22294,1411,1.2191,0.001
22310,1412,0.9458,0.001
22326,1413,1.1688,0.001
22342,1414,1.0919,0.001
22358,1415,0.981,0.001
22374,1416,0.907,0.001
22390,1417,1.268,0.001
22406,1418,1.1739,0.001
22422,1419,1.0099,0.001
22438,1420,1.4955,0.001
22454,1421,0.6909,0.001
22470,1422,1.1231,0.001
22486,1423,1.3767,0.001
22502,1424,0.8227,0.001
22515,1425,1.19,0.001
22531,1426,1.1371,0.001
22547,1427,1.4279,0.001
22563,1428,1.005,0.001
22579,1429,0.7492,0.001
22595,1430,0.8364,0.001
22611,1431,1.1714,0.001
22627,1432,1.1368,0.001
22643,1433,1.042,0.001
22659,1434,1.0822,0.001
22675,1435,1.0411,0.001
22691,1436,1.34,0.001
22707,1437,1.3706,0.001
22723,1438,1.0257,0.001
22739,1439,1.0325,0.001
22752,1440,0.9948,0.001
22768,1441,1.281,0.001
22784,1442,1.0091,0.001
22800,1443,0.7419,0.001
22816,1444,1.1539,0.001
22832,1445,1.1239,0.001
22848,1446,1.1451,0.001
22864,1447,1.1185,0.001
22880,1448,1.123,0.001
22896,1449,1.0539,0.001
22912,1450,1.6491,0.001
22928,1451,1.0421,0.001
22944,1452,0.8679,0.001
22960,1453,0.9275,0.001
22976,1454,1.3542,0.001
22989,1455,0.7164,0.001
23005,1456,1.0016,0.001
23021,1457,1.2332,0.001
23037,1458,0.944,0.001
23053,1459,0.8845,0.001
23069,1460,1.3651,0.001
23085,1461,0.8978,0.001
23101,1462,1.1243,0.001
23117,1463,1.3596,0.001
23133,1464,1.002,0.001
23149,1465,0.8832,0.001
23165,1466,1.1573,0.001
23181,1467,0.8712,0.001
23197,1468,0.7992,0.001
23213,1469,1.4982,0.001
23226,1470,1.3758,0.001
23242,1471,0.8401,0.001
23258,1472,1.6323,0.001
23274,1473,0.8327,0.001
23290,1474,1.284,0.001
23306,1475,1.0721,0.001
23322,1476,1.0964,0.001
23338,1477,1.1227,0.001
23354,1478,0.957,0.001
23370,1479,1.109,0.001
23386,1480,1.2003,0.001
23402,1481,0.8778,0.001
23418,1482,1.1229,0.001
23434,1483,0.9279,0.001
23450,1484,1.2495,0.001
23463,1485,0.9625,0.001
23479,1486,1.33,0.001
23495,1487,1.051,0.001
23511,1488,0.9872,0.001
23527,1489,1.2223,0.001
23543,1490,0.8968,0.001
23559,1491,0.9694,0.001
23575,1492,1.0582,0.001
23591,1493,0.8854,0.001
23607,1494,0.88,0.001
23623,1495,0.6893,0.001
23639,1496,1.1357,0.001
23655,1497,1.1533,0.001
23671,1498,1.7465,0.001
23687,1499,1.2452,0.001
23700,1500,1.0151,0.001
23716,1501,1.1365,0.001
23732,1502,0.6377,0.001
23748,1503,1.1408,0.001
23764,1504,1.3907,0.001
23780,1505,1.0817,0.001
23796,1506,1.2998,0.001
23812,1507,1.1845,0.001
23828,1508,1.4017,0.001
23844,1509,0.9177,0.001
23860,1510,1.0838,0.001
23876,1511,1.0704,0.001
23892,1512,0.9561,0.001
23908,1513,0.7291,0.001
23924,1514,1.1573,0.001
23937,1515,1.0519,0.001
23953,1516,0.9809,0.001
23969,1517,1.0139,0.001
23985,1518,1.1014,0.001
24001,1519,0.7639,0.001
24017,1520,0.7523,0.001
24033,1521,1.3678,0.001
24049,1522,0.9801,0.001
24065,1523,1.2578,0.001
24081,1524,0.8605,0.001
24097,1525,1.1016,0.001
24113,1526,1.1651,0.001
24129,1527,1.5417,0.001
24145,1528,1.2056,0.001
24161,1529,0.9264,0.001
24174,1530,1.2206,0.001
24190,1531,0.8801,0.001
24206,1532,1.5659,0.001
24222,1533,1.1119,0.001
24238,1534,0.7881,0.001
24254,1535,0.8483,0.001
24270,1536,0.9549,0.001
24286,1537,0.9673,0.001
24302,1538,1.3522,0.001
24318,1539,1.1638,0.001
24334,1540,0.9614,0.001
24350,1541,1.5101,0.001
24366,1542,1.1699,0.001
24382,1543,0.6316,0.001
24398,1544,1.1845,0.001
24411,1545,1.0965,0.001
24427,1546,1.2902,0.001
24443,1547,1.0068,0.001
24459,1548,1.0511,0.001
24475,1549,1.0361,0.001
24491,1550,1.054,0.001
24507,1551,1.3264,0.001
24523,1552,0.9296,0.001
24539,1553,1.1995,0.001
24555,1554,1.0184,0.001
24571,1555,1.0621,0.001
24587,1556,1.1627,0.001
24603,1557,1.0593,0.001
24619,1558,1.1418,0.001
24635,1559,1.007,0.001
24648,1560,0.7417,0.001
24664,1561,1.2949,0.001
24680,1562,0.7901,0.001
24696,1563,1.2988,0.001
24712,1564,1.1451,0.001
24728,1565,1.0318,0.001
24744,1566,0.5891,0.001
24760,1567,1.1801,0.001
24776,1568,1.3236,0.001
24792,1569,0.8791,0.001
24808,1570,0.8823,0.001
24824,1571,1.2484,0.001
24840,1572,1.3638,0.001
24856,1573,1.2448,0.001
24872,1574,0.6231,0.001
24885,1575,1.2586,0.001
24901,1576,0.9252,0.001
24917,1577,1.0845,0.001
24933,1578,1.0115,0.001
24949,1579,1.1983,0.001
24965,1580,0.849,0.001
24981,1581,0.9834,0.001
24997,1582,1.2738,0.001
25013,1583,1.2253,0.001
25029,1584,1.0003,0.001
25045,1585,1.1469,0.001
25061,1586,1.3678,0.001
25077,1587,1.004,0.001
25093,1588,1.0465,0.001
25109,1589,0.906,0.001
25122,1590,1.0641,0.001
25138,1591,0.877,0.001
25154,1592,0.7757,0.001
25170,1593,1.1289,0.001
25186,1594,1.1881,0.001
25202,1595,1.0322,0.001
25218,1596,0.9609,0.001
25234,1597,1.3186,0.001
25250,1598,0.9581,0.001
25266,1599,1.4931,0.001
25282,1600,0.9498,0.001
25298,1601,0.9095,0.001
25314,1602,0.7974,0.001
25330,1603,0.9626,0.001
25346,1604,1.2775,0.001
25359,1605,1.5122,0.001
25375,1606,1.2171,0.001
25391,1607,0.9206,0.001
25407,1608,1.1285,0.001
25423,1609,0.9814,0.001
25439,1610,1.2081,0.001
25455,1611,1.1152,0.001
25471,1612,1.3066,0.001
25487,1613,0.836,0.001
25503,1614,1.0894,0.001
25519,1615,0.8503,0.001
25535,1616,0.9327,0.001
25551,1617,1.014,0.001
25567,1618,1.3971,0.001
25583,1619,1.1462,0.001
25596,1620,0.8413,0.001
25612,1621,0.8803,0.001
25628,1622,1.2325,0.001
25644,1623,1.2735,0.001
25660,1624,1.2654,0.001
25676,1625,1.2916,0.001
25692,1626,1.0434,0.001
25708,1627,1.0819,0.001
25724,1628,0.9119,0.001
25740,1629,0.7853,0.001
25756,1630,0.5791,0.001
25772,1631,1.1474,0.001
25788,1632,0.9334,0.001
25804,1633,1.4351,0.001
25820,1634,1.3245,0.001
25833,1635,0.7541,0.001
25849,1636,1.2173,0.001
25865,1637,1.3927,0.001
25881,1638,1.0243,0.001
25897,1639,1.2472,0.001
25913,1640,0.9151,0.001
25929,1641,0.7517,0.001
25945,1642,1.1661,0.001
25961,1643,0.6526,0.001
25977,1644,0.8484,0.001
25993,1645,0.6682,0.001
26009,1646,1.0815,0.001
26025,1647,1.1943,0.001
26041,1648,1.2057,0.001
26057,1649,1.3707,0.001
26070,1650,1.2723,0.001
26086,1651,1.0063,0.001
26102,1652,1.2226,0.001
26118,1653,0.9072,0.001
26134,1654,0.98,0.001
26150,1655,1.2204,0.001
26166,1656,0.8779,0.001
26182,1657,1.2008,0.001
26198,1658,1.2743,0.001
26214,1659,1.2562,0.001
26230,1660,0.9199,0.001
26246,1661,0.8707,0.001
26262,1662,1.1869,0.001
26278,1663,0.8284,0.001
26294,1664,1.0299,0.001
26307,1665,1.1797,0.001
26323,1666,1.2629,0.001
26339,1667,1.5298,0.001
26355,1668,1.3063,0.001
26371,1669,1.3774,0.001
26387,1670,1.0223,0.001
26403,1671,1.0173,0.001
26419,1672,1.0651,0.001
26435,1673,0.9377,0.001
26451,1674,0.9843,0.001
26467,1675,0.7751,0.001
26483,1676,0.9097,0.001
26499,1677,0.9828,0.001
26515,1678,0.7643,0.001
26531,1679,0.8062,0.001
26544,1680,1.1965,0.001
26560,1681,1.0703,0.001
26576,1682,1.2953,0.001
26592,1683,1.4723,0.001
26608,1684,1.2095,0.001
26624,1685,1.1097,0.001
26640,1686,0.7672,0.001
26656,1687,0.6864,0.001
26672,1688,0.7136,0.001
26688,1689,1.0805,0.001
26704,1690,0.8702,0.001
26720,1691,0.989,0.001
26736,1692,1.1374,0.001
26752,1693,1.1756,0.001
26768,1694,1.2238,0.001
26781,1695,1.0872,0.001
26797,1696,1.3125,0.001
26813,1697,0.9423,0.001
26829,1698,1.2472,0.001
26845,1699,1.1551,0.001
26861,1700,0.7211,0.001
26877,1701,0.5536,0.001
26893,1702,0.9627,0.001
26909,1703,0.9189,0.001
26925,1704,0.9393,0.001
26941,1705,0.9606,0.001
26957,1706,1.5583,0.001
26973,1707,1.1241,0.001
26989,1708,1.3152,0.001
27005,1709,1.1969,0.001
27018,1710,0.9209,0.001
27034,1711,1.0036,0.001
27050,1712,1.0618,0.001
27066,1713,1.1463,0.001
27082,1714,0.6461,0.001
27098,1715,1.1921,0.001
27114,1716,0.9679,0.001
27130,1717,1.2258,0.001
27146,1718,0.8622,0.001
27162,1719,0.9744,0.001
27178,1720,1.1359,0.001
27194,1721,1.1462,0.001
27210,1722,1.2491,0.001
27226,1723,1.1131,0.001
27242,1724,1.0279,0.001
27255,1725,1.0771,0.001
27271,1726,0.9291,0.001
27287,1727,1.2158,0.001
27303,1728,1.1234,0.001
27319,1729,0.8175,0.001
27335,1730,1.4988,0.001
27351,1731,0.9762,0.001
27367,1732,1.1828,0.001
27383,1733,1.0339,0.001
27399,1734,1.135,0.001
27415,1735,1.0857,0.001
27431,1736,0.5862,0.001
27447,1737,1.4632,0.001
27463,1738,0.975,0.001
27479,1739,0.7402,0.001
27492,1740,1.0325,0.001
27508,1741,1.3636,0.001
27524,1742,1.2756,0.001
27540,1743,0.6192,0.001
27556,1744,0.919,0.001
27572,1745,1.1108,0.001
27588,1746,1.1686,0.001
27604,1747,1.1337,0.001
27620,1748,1.2859,0.001
27636,1749,0.9024,0.001
27652,1750,0.9657,0.001
27668,1751,1.2005,0.001
27684,1752,0.8012,0.001
27700,1753,1.0698,0.001
27716,1754,0.816,0.001
27729,1755,1.1604,0.001
27745,1756,1.343,0.001
27761,1757,0.8315,0.001
27777,1758,0.8086,0.001
27793,1759,1.2238,0.001
27809,1760,1.1625,0.001
27825,1761,0.8696,0.001
27841,1762,1.118,0.001
27857,1763,1.317,0.001
27873,1764,1.1998,0.001
27889,1765,1.2263,0.001
27905,1766,0.7582,0.001
27921,1767,1.064,0.001
27937,1768,0.7148,0.001
27953,1769,1.0035,0.001
27966,1770,1.1165,0.001
27982,1771,0.8202,0.001
27998,1772,1.1931,0.001
28014,1773,1.0661,0.001
28030,1774,1.1565,0.001
28046,1775,1.1132,0.001
28062,1776,0.9195,0.001
28078,1777,1.1535,0.001
28094,1778,0.8284,0.001
28110,1779,1.1067,0.001
28126,1780,1.0293,0.001
28142,1781,1.2703,0.001
28158,1782,1.1029,0.001
28174,1783,0.7344,0.001
28190,1784,1.3795,0.001
28203,1785,0.7969,0.001
28219,1786,0.9461,0.001
28235,1787,1.4452,0.001
28251,1788,1.3155,0.001
28267,1789,0.8351,0.001
28283,1790,0.8997,0.001
28299,1791,1.0283,0.001
28315,1792,0.7933,0.001
28331,1793,0.9643,0.001
28347,1794,1.0146,0.001
28363,1795,1.0431,0.001
28379,1796,0.9407,0.001
28395,1797,1.0783,0.001
28411,1798,1.269,0.001
28427,1799,1.1169,0.001
28440,1800,0.9905,0.001
28456,1801,0.846,0.001
28472,1802,0.9158,0.001
28488,1803,0.8683,0.001
28504,1804,1.0276,0.001
28520,1805,1.0404,0.001
28536,1806,1.3031,0.001
28552,1807,0.8393,0.001
28568,1808,1.0498,0.001
28584,1809,1.0365,0.001
28600,1810,0.9676,0.001
28616,1811,0.9875,0.001
28632,1812,1.3435,0.001
28648,1813,0.8766,0.001
28664,1814,1.6231,0.001
28677,1815,0.9146,0.001
28693,1816,1.0196,0.001
28709,1817,0.8994,0.001
28725,1818,0.8675,0.001
28741,1819,1.045,0.001
28757,1820,1.2307,0.001
28773,1821,1.0185,0.001
28789,1822,0.6632,0.001
28805,1823,1.25,0.001
28821,1824,1.2546,0.001
28837,1825,1.6237,0.001
28853,1826,0.983,0.001
28869,1827,0.8375,0.001
28885,1828,1.2761,0.001
28901,1829,0.7246,0.001
28914,1830,0.9232,0.001
28930,1831,0.8372,0.001
28946,1832,1.1353,0.001
28962,1833,1.0735,0.001
28978,1834,1.5089,0.001
28994,1835,0.9788,0.001
29010,1836,0.8907,0.001
29026,1837,1.0522,0.001
29042,1838,0.9792,0.001
29058,1839,0.9466,0.001
29074,1840,1.1291,0.001
29090,1841,0.8198,0.001
29106,1842,0.8472,0.001
29122,1843,1.1605,0.001
29138,1844,1.2282,0.001
29151,1845,1.0211,0.001
29167,1846,1.001,0.001
29183,1847,1.0997,0.001
29199,1848,1.0732,0.001
29215,1849,1.2364,0.001
29231,1850,0.6176,0.001
29247,1851,1.0928,0.001
29263,1852,1.0362,0.001
29279,1853,0.5368,0.001
29295,1854,1.2014,0.001
29311,1855,1.2069,0.001
29327,1856,0.8482,0.001
29343,1857,1.0261,0.001
29359,1858,0.9343,0.001
29375,1859,1.308,0.001
29388,1860,1.4436,0.001
29404,1861,1.0977,0.001
29420,1862,0.9326,0.001
29436,1863,0.8566,0.001
29452,1864,1.3501,0.001
29468,1865,1.1686,0.001
29484,1866,1.0047,0.001
29500,1867,0.745,0.001
29516,1868,1.1033,0.001
29532,1869,1.1235,0.001
29548,1870,1.0801,0.001
29564,1871,0.9414,0.001
29580,1872,1.097,0.001
29596,1873,0.9655,0.001
29612,1874,1.0772,0.001
29625,1875,1.0122,0.001
29641,1876,0.9156,0.001
29657,1877,0.8556,0.001
29673,1878,0.9311,0.001
29689,1879,1.0216,0.001
29705,1880,1.2889,0.001
29721,1881,0.6907,0.001
29737,1882,0.8129,0.001
29753,1883,1.0988,0.001
29769,1884,0.9096,0.001
29785,1885,1.2231,0.001
29801,1886,1.0898,0.001
29817,1887,1.1039,0.001
29833,1888,1.4248,0.001
29849,1889,1.3826,0.001
29862,1890,0.7287,0.001
29878,1891,0.8796,0.001
29894,1892,0.9371,0.001
29910,1893,0.8401,0.001
29926,1894,1.1599,0.001
29942,1895,1.133,0.001
29958,1896,1.4737,0.001
29974,1897,1.1252,0.001
29990,1898,0.956,0.001
30006,1899,1.2476,0.001
30022,1900,0.7981,0.001
30038,1901,0.916,0.001
30054,1902,0.8225,0.001
30070,1903,1.1388,0.001
30086,1904,0.916,0.001
30099,1905,1.197,0.001
30115,1906,1.108,0.001
30131,1907,0.7055,0.001
30147,1908,0.9479,0.001
30163,1909,0.795,0.001
30179,1910,1.2721,0.001
30195,1911,0.9243,0.001
30211,1912,1.0282,0.001
30227,1913,1.1943,0.001
30243,1914,0.9757,0.001
30259,1915,0.8505,0.001
30275,1916,1.391,0.001
30291,1917,0.8687,0.001
30307,1918,1.0814,0.001
30323,1919,1.1699,0.001
30336,1920,1.2053,0.001
30352,1921,1.089,0.001
30368,1922,1.033,0.001
30384,1923,1.2298,0.001
30400,1924,0.9741,0.001
30416,1925,1.1768,0.001
30432,1926,0.9697,0.001
30448,1927,1.0965,0.001
30464,1928,0.9414,0.001
30480,1929,1.1921,0.001
30496,1930,1.1503,0.001
30512,1931,0.8505,0.001
30528,1932,0.8005,0.001
30544,1933,0.9747,0.001
30560,1934,0.9578,0.001
30573,1935,1.0223,0.001
30589,1936,1.0207,0.001
30605,1937,1.0808,0.001
30621,1938,0.9721,0.001
30637,1939,1.2702,0.001
30653,1940,0.927,0.001
30669,1941,1.2489,0.001
